ID_ESCOLA;REDE;VL_OBSERVADO_2023
21057532;Municipal;4.2
21057583;Municipal;3.3
21057605;Municipal;5.1
21057621;Municipal;4.6
21057702;Municipal;4.6
21057745;Municipal;
21057796;Municipal;4.0
21057940;Municipal;4.0
21057958;Municipal;4.2
21058148;Municipal;4.6
21058199;Municipal;
21058229;Municipal;5.5
21058300;Municipal;
21058652;Municipal;3.9
21058768;Municipal;
21058806;Municipal;5.1
21058822;Municipal;
21058946;Municipal;4.6
21059110;Municipal;4.0
21059128;Estadual;
21059152;Municipal;4.3
21059160;Estadual;
21191530;Municipal;4.6
21191609;Municipal;4.1
21198917;Municipal;
21205094;Municipal;6.0
21223882;Municipal;3.8
21232717;Municipal;5.5
21237425;Municipal;3.7
21289131;Municipal;4.7
21290431;Municipal;7.5
21088730;Municipal;5.1
21089035;Municipal;4.5
21089043;Municipal;5.8
21089426;Municipal;
21089434;Municipal;
21089930;Municipal;
21090181;Municipal;4.6
21215529;Municipal;
21226350;Municipal;
21240086;Municipal;
21240167;Municipal;5.0
21249555;Municipal;5.2
21254052;Municipal;4.7
21276021;Municipal;5.5
21281467;Municipal;4.5
21166480;Municipal;3.8
21166625;Municipal;7.1
21166641;Municipal;5.2
21166722;Municipal;
21166757;Municipal;
21166790;Municipal;5.5
21166854;Municipal;
21166862;Municipal;5.3
21274126;Municipal;6.5
21114935;Estadual;
21115095;Municipal;
21115265;Estadual;
21115699;Municipal;4.6
21116229;Municipal;
21116253;Municipal;
21116393;Municipal;
21116547;Municipal;
21116601;Municipal;4.5
21116687;Municipal;
21117799;Municipal;
21117918;Municipal;
21118175;Municipal;4.9
21118213;Municipal;4.5
21118230;Municipal;2.9
21227390;Estadual;
21240051;Estadual;
21247960;Estadual;
21096180;Municipal;5.0
21096562;Municipal;6.1
21096589;Municipal;5.9
21097135;Municipal;5.0
21097259;Municipal;4.6
21097283;Municipal;
21097356;Municipal;
21097364;Municipal;
21097402;Municipal;
21097437;Municipal;3.8
21097585;Municipal;5.6
21097607;Municipal;5.7
21097615;Municipal;5.1
21097690;Municipal;6.0
21097704;Municipal;5.3
21097712;Municipal;5.8
21233403;Municipal;5.3
21244880;Municipal;
21273790;Municipal;4.3
21122431;Municipal;5.6
21122458;Municipal;4.8
21122512;Municipal;4.7
21122539;Municipal;4.5
21122601;Municipal;6.2
21122660;Municipal;4.8
21122725;Municipal;
21122741;Municipal;4.4
21122768;Municipal;
21122792;Municipal;
21122946;Municipal;
21122997;Municipal;
21123004;Municipal;5.4
21208913;Municipal;
21208948;Municipal;
21274223;Municipal;
21068704;Municipal;4.7
21068828;Municipal;
21068860;Municipal;6.1
21068933;Municipal;
21068984;Municipal;4.5
21198729;Estadual;
21210870;Municipal;5.5
21261601;Municipal;
21073830;Municipal;
21073872;Municipal;5.1
21075123;Municipal;5.2
21075247;Municipal;5.1
21075255;Municipal;5.1
21075280;Municipal;
21075298;Municipal;4.7
21075301;Municipal;5.3
21075328;Municipal;
21075344;Municipal;4.4
21075379;Municipal;
21075425;Municipal;
21075468;Municipal;
21075506;Municipal;4.5
21075514;Municipal;
21075530;Municipal;
21075549;Municipal;5.1
21075557;Municipal;
21075654;Municipal;5.7
21075662;Estadual;
21075689;Estadual;
21075697;Estadual;
21209804;Municipal;
21223823;Municipal;5.0
21230390;Municipal;5.1
21260532;Municipal;4.3
21270457;Municipal;4.1
21103445;Municipal;5.3
21104000;Municipal;
21104018;Municipal;5.1
21104123;Municipal;
21104131;Municipal;6.3
21104158;Municipal;
21281130;Municipal;
21104310;Municipal;4.2
21104336;Municipal;
21104352;Municipal;4.0
21104387;Municipal;
21104468;Municipal;
21104514;Municipal;
21104565;Municipal;
21104603;Municipal;2.7
21104638;Municipal;
21104794;Municipal;4.2
21223157;Municipal;5.5
21499667;Municipal;
21162158;Municipal;
21169683;Municipal;
21169705;Municipal;6.4
21169748;Municipal;
21169942;Municipal;
21169969;Municipal;
21170479;Municipal;5.2
21170614;Municipal;
21430209;Municipal;6.1
21103992;Municipal;
21104069;Municipal;5.9
21104077;Municipal;
21104107;Municipal;5.4
21104204;Municipal;
21104220;Estadual;
21104263;Municipal;
21075093;Municipal;4.3
21075182;Municipal;4.1
21075336;Municipal;4.9
21075395;Municipal;
21206708;Municipal;
21249270;Municipal;
21099065;Municipal;4.8
21099090;Municipal;5.6
21204411;Municipal;4.8
21204608;Municipal;
21231869;Municipal;
21104905;Municipal;
21105006;Municipal;
21105200;Municipal;6.4
21105243;Municipal;
21105260;Municipal;
21105308;Municipal;
21105324;Municipal;7.0
21105359;Municipal;
21105367;Municipal;
21105383;Estadual;
21202125;Municipal;6.8
21269149;Municipal;
21187053;Municipal;4.3
21187320;Municipal;5.2
21187665;Municipal;4.8
21187681;Municipal;5.5
21187703;Estadual;
21187711;Municipal;5.0
21231850;Municipal;4.4
21068879;Municipal;
21068887;Municipal;4.0
21068968;Municipal;
21069026;Estadual;
21199513;Municipal;
21202150;Municipal;
21270937;Municipal;5.5
21134332;Municipal;4.7
21134359;Municipal;
21134405;Municipal;
21134448;Municipal;
21134499;Municipal;4.9
21134529;Municipal;
21134537;Municipal;
21134600;Municipal;5.2
21134626;Municipal;4.8
21134634;Municipal;
21134650;Municipal;4.8
21134677;Estadual;
21134685;Municipal;
21134693;Estadual;
21234329;Municipal;4.7
21236780;Municipal;3.8
21282250;Municipal;
21295000;Municipal;3.6
21068402;Municipal;4.2
21068429;Municipal;4.6
21068488;Municipal;5.0
21068526;Municipal;3.7
21202427;Municipal;4.9
21250863;Municipal;
21250880;Municipal;4.4
21258902;Municipal;5.1
21258910;Municipal;4.4
21266310;Municipal;4.3
21266328;Municipal;4.4
21290466;Municipal;4.0
21075832;Municipal;
21076588;Municipal;
21076596;Municipal;5.4
21076731;Municipal;
21076782;Municipal;
21281343;Municipal;
21282854;Municipal;
21064105;Municipal;4.6
21064504;Municipal;5.6
21065225;Municipal;5.6
21065357;Municipal;4.4
21065721;Municipal;
21065829;Municipal;
21065896;Municipal;4.6
21233969;Municipal;4.6
21142831;Municipal;3.6
21142920;Municipal;3.4
21142980;Municipal;3.5
21143056;Municipal;4.2
21220867;Municipal;4.2
21234167;Municipal;4.1
21244073;Municipal;5.1
21274215;Municipal;
21325243;Municipal;4.1
21039089;Municipal;
21039151;Municipal;
21039186;Municipal;4.2
21039283;Municipal;4.9
21039372;Municipal;
21039399;Municipal;5.4
21039429;Municipal;5.7
21039437;Municipal;4.3
21039461;Municipal;
21039470;Municipal;4.6
21039496;Municipal;5.4
21039534;Municipal;3.5
21039640;Municipal;5.7
21039763;Estadual;
21039801;Municipal;5.3
21039852;Estadual;
21203253;Municipal;
21219575;Municipal;
21276153;Municipal;4.7
21276323;Municipal;
21160325;Municipal;
21160430;Municipal;
21160473;Municipal;
21160538;Municipal;
21160643;Municipal;
21160732;Municipal;6.1
21160856;Municipal;6.8
21161097;Municipal;
21161100;Municipal;
21161135;Municipal;
21161143;Municipal;3.7
21161151;Municipal;
21161160;Municipal;
21161178;Municipal;4.3
21161194;Municipal;
21161216;Municipal;
21161224;Municipal;
21161232;Municipal;
21161240;Municipal;3.2
21161259;Municipal;
21161275;Municipal;5.2
21161283;Municipal;4.9
21161291;Municipal;4.8
21161305;Municipal;
21161313;Municipal;4.5
21161321;Estadual;
21161330;Estadual;
21232849;Municipal;4.8
21232873;Municipal;
21263272;Municipal;
21263280;Municipal;5.6
21277141;Municipal;3.5
21596727;Municipal;
21056374;Municipal;
21056765;Municipal;
21056773;Municipal;3.7
21056951;Municipal;
21057192;Municipal;4.0
21057222;Municipal;
21192339;Municipal;4.0
21201986;Municipal;4.9
21232504;Municipal;
21247820;Municipal;3.6
21287295;Municipal;4.2
21135118;Municipal;4.9
21137943;Municipal;3.6
21138001;Municipal;
21138095;Municipal;4.3
21212007;Municipal;
21212015;Municipal;
21167141;Estadual;
21167206;Municipal;4.1
21167486;Municipal;3.3
21167788;Municipal;
21167877;Municipal;
21168288;Municipal;
21168423;Municipal;
21168466;Municipal;
21168474;Estadual;
21168482;Municipal;
21168490;Municipal;4.8
21168520;Municipal;4.2
21168539;Estadual;
21168547;Municipal;
21228787;Municipal;4.6
21228809;Municipal;
21269793;Municipal;4.1
21530661;Municipal;3.7
21059241;Municipal;4.5
21059314;Municipal;
21059616;Municipal;
21059624;Municipal;5.6
21059667;Municipal;4.5
21059691;Municipal;5.0
21237590;Municipal;
21248672;Municipal;4.6
21500347;Municipal;5.1
21500355;Municipal;6.2
21500363;Municipal;
21500371;Municipal;4.8
21006687;Municipal;4.3
21006709;Municipal;
21006733;Municipal;
21007080;Municipal;
21007160;Municipal;4.0
21007195;Municipal;
21007233;Municipal;5.3
21007322;Estadual;
21007330;Municipal;5.5
21007390;Municipal;
21220077;Municipal;4.6
21282188;Municipal;5.2
21039879;Municipal;4.7
21039909;Municipal;
21040010;Municipal;3.7
21040052;Municipal;
21040095;Municipal;3.6
21040184;Municipal;
21040249;Municipal;
21040257;Municipal;4.3
21040273;Municipal;3.9
21040354;Municipal;2.8
21040486;Municipal;
21040656;Municipal;
21040966;Municipal;
21040990;Municipal;
21041040;Municipal;3.3
21041180;Municipal;
21041482;Municipal;3.8
21209189;Municipal;4.4
21230625;Municipal;
21230641;Municipal;3.9
21263183;Municipal;
21276943;Municipal;
21492280;Municipal;3.6
21098956;Municipal;4.0
21099014;Municipal;3.6
21099030;Municipal;4.4
21099057;Municipal;
21193635;Estadual;
21252130;Municipal;
21024243;Municipal;
21024251;Municipal;6.8
21024529;Municipal;
21024669;Municipal;5.9
21024758;Municipal;
21024944;Municipal;6.0
21025061;Municipal;5.2
21025169;Municipal;
21025452;Municipal;3.5
21025630;Municipal;
21025649;Estadual;
21025657;Estadual;
21025665;Estadual;
21197237;Municipal;3.6
21216266;Municipal;6.8
21227268;Municipal;4.5
21239029;Municipal;5.9
21274525;Municipal;
21275718;Municipal;
21275726;Municipal;5.4
21285497;Municipal;4.8
21059764;Municipal;4.3
21059837;Municipal;
21059870;Municipal;
21060177;Municipal;4.6
21060290;Estadual;
21060304;Municipal;
21060320;Estadual;
21060339;Municipal;
21210179;Municipal;
21273626;Municipal;4.2
21552665;Municipal;5.5
21590664;Municipal;
21186030;Municipal;4.8
21186367;Municipal;4.9
21186693;Municipal;5.3
21500630;Municipal;
21168768;Municipal;
21168806;Municipal;4.4
21168997;Municipal;4.2
21169012;Estadual;
21081670;Municipal;5.3
21082642;Municipal;
21083673;Municipal;5.0
21083819;Municipal;4.3
21083827;Municipal;4.9
21083860;Municipal;4.7
21245070;Municipal;5.9
21264872;Municipal;5.0
21267995;Municipal;3.5
21105405;Municipal;5.0
21105413;Municipal;
21105570;Municipal;
21105588;Municipal;4.8
21105596;Municipal;
21105600;Municipal;4.0
21105650;Municipal;
21105685;Municipal;
21105740;Municipal;
21105766;Municipal;
21105839;Municipal;5.3
21105847;Municipal;4.9
21105863;Municipal;
21105871;Municipal;
21105880;Estadual;
21105898;Municipal;5.5
21105901;Estadual;
21209235;Municipal;5.2
21209243;Municipal;
21232296;Municipal;3.9
21234833;Municipal;
21277265;Municipal;4.8
21039267;Municipal;
21039658;Municipal;4.2
21049971;Municipal;4.0
21050074;Municipal;
21050139;Municipal;3.7
21050163;Municipal;
21050198;Municipal;3.3
21050384;Municipal;4.3
21050902;Municipal;
21051038;Municipal;4.3
21007438;Municipal;4.9
21007454;Estadual;
21007535;Municipal;6.0
21007950;Municipal;7.4
21008108;Municipal;
21008124;Municipal;
21008140;Municipal;5.5
21008159;Municipal;5.2
21008167;Municipal;5.5
21008175;Municipal;
21008191;Municipal;4.2
21008230;Municipal;
21008272;Municipal;4.9
21008280;Municipal;6.5
21008302;Municipal;5.0
21008310;Municipal;6.5
21008396;Estadual;
21008426;Municipal;4.9
21008434;Municipal;5.0
21008442;Municipal;4.4
21008450;Municipal;5.0
21008469;Municipal;4.8
21008477;Municipal;
21008485;Municipal;5.6
21008515;Municipal;
21008523;Municipal;5.0
21008531;Municipal;4.3
21008540;Municipal;5.0
21008558;Municipal;4.5
21008582;Municipal;
21008590;Municipal;4.7
21008604;Estadual;
21008647;Municipal;4.2
21008655;Municipal;
21008663;Municipal;
21008671;Municipal;
21008680;Estadual;
21008698;Municipal;4.9
21200599;Municipal;4.8
21216126;Municipal;5.0
21245150;Municipal;5.3
21256446;Municipal;5.5
21260974;Municipal;5.9
21261008;Municipal;3.9
21261016;Municipal;4.9
21263582;Municipal;5.7
21270627;Municipal;5.9
21275670;Municipal;4.8
21277478;Municipal;4.6
21277508;Municipal;5.3
21278296;Municipal;4.0
21285047;Municipal;5.3
21288003;Municipal;5.6
21532680;Municipal;6.0
21536678;Municipal;5.9
21597707;Municipal;4.8
21598681;Municipal;4.3
21604673;Municipal;
21041555;Municipal;5.2
21041725;Municipal;
21041733;Municipal;4.1
21041768;Municipal;
21041806;Municipal;3.9
21041873;Municipal;4.3
21041938;Municipal;4.0
21042055;Municipal;3.9
21042063;Municipal;
21042080;Municipal;
21042276;Municipal;5.0
21042365;Estadual;
21169020;Municipal;5.5
21169098;Municipal;
21169268;Municipal;3.2
21169314;Municipal;5.0
21169390;Municipal;
21169462;Municipal;4.4
21169497;Municipal;4.4
21169624;Municipal;
21271704;Municipal;4.3
21324603;Municipal;
21501670;Municipal;4.4
21161380;Municipal;
21161410;Municipal;4.8
21161518;Municipal;
21161658;Municipal;
21162026;Municipal;
21162077;Municipal;5.0
21162190;Municipal;
21162301;Municipal;4.0
21162310;Municipal;6.9
21162336;Municipal;4.4
21162360;Municipal;
21162379;Municipal;6.0
21162395;Municipal;6.2
21162409;Municipal;
21162417;Municipal;
21162425;Municipal;6.7
21162433;Municipal;5.7
21162441;Municipal;6.9
21162468;Municipal;5.3
21162484;Estadual;
21162492;Municipal;
21162506;Municipal;
21162514;Municipal;5.6
21162522;Municipal;6.7
21162530;Municipal;5.4
21162573;Municipal;4.0
21342601;Municipal;
21342806;Municipal;8.3
21169713;Municipal;4.7
21169756;Municipal;4.1
21169829;Municipal;3.8
21169853;Municipal;
21170142;Municipal;3.7
21170525;Municipal;3.8
21170681;Municipal;4.7
21170703;Municipal;4.7
21170894;Municipal;5.4
21171041;Municipal;4.5
21262403;Municipal;
21262420;Municipal;5.5
21274711;Municipal;
21279900;Municipal;
21279918;Municipal;4.1
21171076;Municipal;6.2
21171122;Municipal;5.5
21171220;Municipal;5.9
21171246;Municipal;5.1
21171300;Municipal;
21171530;Municipal;5.7
21171602;Municipal;
21171734;Municipal;5.7
21171750;Estadual;
21338027;Municipal;5.9
21029059;Municipal;
21033471;Municipal;4.3
21033501;Municipal;4.7
21033552;Municipal;3.6
21033595;Municipal;
21033773;Municipal;
21033781;Municipal;5.1
21034273;Municipal;5.1
21034311;Municipal;5.1
21034427;Municipal;4.7
21034486;Municipal;5.9
21034591;Municipal;4.5
21034630;Municipal;4.8
21035172;Municipal;4.1
21199549;Municipal;
21207593;Municipal;
21207607;Municipal;4.1
21208000;Municipal;
21228337;Municipal;
21244219;Municipal;
21262756;Municipal;
21262799;Municipal;
21262802;Municipal;4.0
21285780;Municipal;5.0
21075719;Municipal;4.1
21076383;Municipal;
21076456;Municipal;4.1
21076480;Municipal;4.3
21076502;Municipal;
21076537;Municipal;4.9
21076561;Municipal;
21076669;Municipal;5.0
21076677;Municipal;4.0
21076740;Municipal;4.9
21076812;Municipal;
21204110;Municipal;4.1
21235082;Municipal;4.6
21105910;Municipal;
21105936;Estadual;
21106088;Municipal;5.5
21106754;Municipal;4.9
21106797;Municipal;4.5
21106843;Municipal;
21107084;Municipal;
21107092;Municipal;5.3
21107114;Municipal;4.6
21107122;Municipal;6.0
21107173;Municipal;
21107181;Estadual;
21107220;Estadual;
21107262;Municipal;5.1
21221197;Municipal;5.3
21230579;Municipal;
21230587;Municipal;6.1
21238200;Municipal;5.5
21266808;Municipal;
21043698;Municipal;
21043850;Municipal;
21045194;Municipal;
21045798;Municipal;4.9
21052166;Municipal;4.1
21052298;Municipal;4.4
21052417;Municipal;4.5
21052697;Municipal;4.4
21052735;Municipal;4.6
21052905;Municipal;4.1
21085919;Municipal;
21212635;Municipal;7.3
21212716;Municipal;
21224609;Municipal;
21310009;Municipal;
21478201;Municipal;
21042772;Municipal;3.8
21043124;Municipal;5.0
21043779;Municipal;4.2
21043787;Municipal;4.0
21043809;Municipal;
21043817;Municipal;
21043833;Municipal;5.3
21043841;Municipal;
21043868;Municipal;4.5
21043876;Municipal;
21043884;Municipal;4.3
21043906;Municipal;5.1
21043914;Municipal;
21043949;Municipal;5.1
21043990;Municipal;3.8
21044040;Municipal;4.4
21576734;Municipal;
21044147;Municipal;
21044430;Municipal;4.5
21044457;Municipal;5.6
21044481;Municipal;
21044589;Municipal;
21044651;Municipal;
21044767;Municipal;6.0
21274010;Municipal;4.8
21280908;Municipal;
21149615;Municipal;
21150044;Municipal;4.0
21150117;Municipal;
21150478;Municipal;4.5
21150486;Municipal;5.2
21150508;Estadual;
21196077;Municipal;5.0
21196095;Municipal;3.9
21196168;Municipal;
21196232;Municipal;
21206503;Municipal;
21206520;Municipal;3.6
21217351;Municipal;
21218773;Municipal;
21246203;Municipal;3.8
21246211;Municipal;
21253455;Municipal;
21259917;Municipal;
21261962;Municipal;
21575797;Municipal;
21076855;Estadual;
21076910;Municipal;4.6
21076995;Municipal;5.2
21077029;Municipal;4.3
21077096;Municipal;
21077150;Municipal;3.3
21077177;Municipal;4.3
21077207;Municipal;4.2
21077231;Municipal;4.8
21077240;Municipal;
21077258;Municipal;
21077266;Municipal;3.3
21077274;Municipal;4.4
21077290;Municipal;
21077304;Municipal;
21077312;Municipal;
21077320;Municipal;
21077363;Municipal;
21077371;Municipal;3.1
21077398;Municipal;
21077460;Municipal;5.5
21077541;Estadual;
21077584;Estadual;
21077665;Municipal;4.1
21198630;Municipal;5.0
21202370;Municipal;
21267731;Municipal;3.7
21276986;Municipal;4.1
21044880;Municipal;5.3
21044910;Municipal;
21044953;Municipal;
21045178;Municipal;
21045364;Municipal;4.5
21045380;Municipal;4.6
21045429;Municipal;
21045461;Municipal;3.8
21045577;Municipal;
21045593;Municipal;4.9
21045607;Municipal;3.9
21045801;Municipal;
21045852;Municipal;5.1
21045879;Municipal;5.1
21045887;Municipal;
21045925;Municipal;4.8
21045933;Municipal;4.8
21045968;Municipal;4.1
21046000;Municipal;4.5
21046026;Municipal;
21046107;Municipal;
21046247;Municipal;4.3
21046344;Municipal;
21046441;Municipal;
21046450;Municipal;4.7
21046638;Estadual;
21046654;Municipal;
21046700;Municipal;4.5
21046727;Municipal;5.9
21046743;Municipal;5.3
21046905;Municipal;4.5
21046921;Municipal;
21046999;Municipal;6.1
21047006;Estadual;
21214972;Municipal;4.3
21214999;Municipal;
21215006;Municipal;
21228345;Municipal;4.7
21244065;Municipal;5.2
21251622;Municipal;3.9
21256411;Municipal;5.3
21265070;Municipal;5.0
21498830;Municipal;
21107351;Municipal;3.9
21107610;Municipal;4.6
21107874;Municipal;
21107912;Municipal;
21107971;Municipal;
21107998;Municipal;
21108005;Municipal;
21108048;Municipal;
21108099;Municipal;
21108110;Municipal;
21108129;Municipal;4.9
21108145;Municipal;
21108153;Municipal;4.8
21108234;Municipal;4.1
21108277;Municipal;
21108307;Municipal;
21108323;Municipal;
21200530;Municipal;
21209952;Municipal;4.6
21230870;Municipal;5.8
21240655;Municipal;4.7
21240663;Municipal;
21266590;Municipal;
21272034;Municipal;3.6
21060363;Municipal;
21060576;Municipal;4.3
21060665;Municipal;
21060843;Municipal;
21061068;Municipal;5.0
21061084;Municipal;5.1
21061122;Municipal;3.7
21061157;Municipal;3.8
21061181;Estadual;
21225354;Municipal;
21108331;Municipal;6.5
21108803;Municipal;
21108811;Municipal;
21108862;Municipal;
21108900;Municipal;
21108994;Municipal;
21109117;Municipal;
21109150;Municipal;
21109168;Municipal;
21109176;Municipal;
21109184;Estadual;
21109192;Municipal;
21109214;Municipal;
21197877;Municipal;5.0
21206279;Municipal;6.4
21228000;Municipal;
21513660;Municipal;
21178704;Municipal;
21178720;Municipal;
21178771;Municipal;6.8
21178801;Municipal;6.5
21178810;Municipal;6.5
21178950;Municipal;
21178968;Municipal;
21179000;Municipal;6.6
21179018;Municipal;
21179298;Municipal;
21198510;Municipal;5.0
21584702;Municipal;7.8
21584710;Municipal;6.6
21588660;Municipal;6.6
21004137;Municipal;5.0
21004404;Municipal;
21004412;Municipal;
21229767;Municipal;4.6
21243603;Municipal;4.9
21130493;Municipal;6.1
21130540;Municipal;4.8
21130795;Municipal;
21130833;Municipal;4.5
21130876;Municipal;4.1
21131104;Municipal;5.7
21131180;Municipal;
21131201;Municipal;4.4
21131210;Municipal;4.9
21131252;Municipal;4.4
21131309;Municipal;
21131333;Municipal;4.2
21131350;Municipal;4.3
21131368;Estadual;
21131376;Municipal;
21131414;Municipal;5.3
21131430;Municipal;3.8
21192806;Estadual;
21231680;Municipal;
21025690;Municipal;
21025703;Municipal;
21025754;Municipal;
21025851;Municipal;5.1
21025916;Municipal;
21025924;Municipal;
21025967;Municipal;
21025983;Municipal;
21026009;Municipal;
21026033;Municipal;
21026084;Municipal;3.2
21026092;Municipal;
21026122;Municipal;4.7
21026203;Estadual;
21083665;Municipal;4.1
21083789;Estadual;
21083843;Municipal;4.4
21218668;Municipal;3.7
21245665;Municipal;5.7
21044988;Municipal;4.1
21045089;Municipal;
21045135;Municipal;3.9
21045410;Municipal;4.7
21045496;Municipal;4.7
21045542;Municipal;3.6
21045550;Municipal;
21045615;Municipal;
21045992;Municipal;4.6
21046034;Municipal;
21046433;Municipal;4.8
21046956;Municipal;5.2
21202940;Municipal;
21203024;Municipal;4.0
21203032;Municipal;
21238332;Municipal;4.3
21289069;Municipal;5.0
21061238;Municipal;4.2
21061270;Municipal;4.3
21061378;Municipal;4.6
21061521;Municipal;
21061890;Municipal;
21062021;Municipal;
21248753;Municipal;
21259771;Municipal;
21267812;Municipal;
21278954;Municipal;4.7
21326886;Municipal;
21031690;Municipal;
21031703;Municipal;
21031720;Municipal;3.9
21031924;Municipal;
21032009;Municipal;
21032815;Municipal;4.4
21032920;Municipal;4.4
21032971;Municipal;
21032980;Municipal;4.8
21033218;Estadual;
21033226;Municipal;4.1
21033234;Municipal;4.8
21288950;Municipal;6.1
21288968;Municipal;3.9
21008132;Municipal;4.4
21008183;Municipal;4.9
21008256;Municipal;
21008264;Municipal;4.4
21008337;Municipal;3.9
21008400;Municipal;5.2
21008418;Municipal;
21008493;Municipal;
21008639;Municipal;5.0
21200955;Municipal;5.6
21201579;Municipal;5.6
21201587;Municipal;4.9
21285403;Municipal;4.8
21290571;Municipal;6.3
21500266;Municipal;5.2
21589682;Municipal;5.1
21182590;Municipal;4.2
21182680;Municipal;4.8
21183783;Municipal;4.8
21184186;Municipal;4.1
21184194;Municipal;4.2
21184208;Municipal;4.6
21184216;Municipal;4.1
21184224;Municipal;4.8
21184232;Estadual;
21184240;Municipal;
21184259;Estadual;
21320802;Municipal;4.2
21098867;Municipal;4.9
21098883;Municipal;6.1
21099081;Municipal;4.7
21192080;Municipal;5.3
21026220;Municipal;
21026262;Municipal;5.8
21026424;Municipal;3.5
21026440;Municipal;3.4
21026475;Municipal;
21026483;Municipal;4.3
21026491;Municipal;5.9
21026556;Municipal;5.1
21026564;Municipal;4.9
21026572;Municipal;4.7
21026629;Municipal;4.8
21026637;Municipal;6.4
21026688;Municipal;4.5
21026726;Municipal;6.5
21026742;Municipal;4.1
21026769;Municipal;4.6
21026793;Municipal;4.9
21026807;Municipal;5.7
21026890;Municipal;5.0
21026912;Municipal;
21026939;Municipal;5.4
21026947;Municipal;
21027030;Municipal;5.6
21027099;Municipal;6.0
21027153;Municipal;
21027196;Estadual;
21027242;Municipal;
21027277;Estadual;
21027285;Municipal;
21027293;Estadual;
21027307;Estadual;
21027315;Estadual;
21230242;Municipal;
21239916;Municipal;5.4
21252416;Municipal;5.0
21187746;Municipal;5.2
21188068;Municipal;5.3
21188335;Estadual;
21245886;Municipal;
21125074;Municipal;
21125430;Municipal;3.8
21125988;Municipal;
21126569;Municipal;4.3
21195323;Municipal;
21047014;Estadual;
21047030;Municipal;
21047154;Municipal;
21047162;Municipal;4.9
21047200;Municipal;
21047308;Municipal;
21047367;Municipal;
21047413;Municipal;4.8
21047421;Municipal;4.2
21047529;Municipal;
21047600;Municipal;
21047618;Municipal;
21047685;Municipal;
21047782;Municipal;
21047871;Municipal;
21047901;Municipal;4.7
21048215;Estadual;
21048231;Estadual;
21048240;Municipal;
21229945;Municipal;5.6
21243956;Municipal;4.6
21244200;Municipal;3.4
21257841;Municipal;
21264910;Municipal;
21077789;Municipal;4.5
21077894;Municipal;
21077908;Municipal;5.1
21077924;Municipal;4.1
21077959;Municipal;
21077975;Municipal;
21077983;Municipal;
21077991;Municipal;3.9
21078009;Municipal;5.3
21078017;Municipal;
21078033;Municipal;4.3
21078050;Municipal;4.7
21078068;Municipal;
21078084;Municipal;4.3
21078106;Municipal;4.1
21078114;Municipal;
21078122;Municipal;
21078130;Municipal;3.9
21078149;Municipal;
21078181;Municipal;4.9
21078190;Municipal;4.9
21078203;Municipal;4.0
21078211;Municipal;
21078220;Municipal;
21078335;Municipal;3.2
21078351;Municipal;
21078521;Estadual;
21078599;Municipal;
21197425;Municipal;4.2
21206554;Municipal;4.6
21222983;Municipal;
21273731;Municipal;5.6
21276455;Municipal;4.6
21276463;Municipal;5.7
21276471;Municipal;4.1
21492263;Municipal;
21078602;Municipal;7.7
21079641;Municipal;
21080038;Municipal;
21080046;Municipal;
21080550;Municipal;4.5
21080569;Municipal;5.8
21080925;Municipal;
21081018;Municipal;
21081107;Municipal;5.0
21081204;Municipal;
21081212;Municipal;6.0
21081239;Municipal;4.7
21081301;Municipal;5.3
21081379;Municipal;
21081395;Municipal;
21081417;Municipal;
21081450;Municipal;6.2
21081484;Municipal;5.3
21081492;Municipal;5.1
21081506;Municipal;5.5
21081565;Municipal;4.8
21081603;Estadual;
21081611;Municipal;
21216959;Municipal;5.0
21219052;Municipal;5.2
21219060;Municipal;4.4
21231001;Municipal;5.1
21240833;Municipal;
21240841;Municipal;
21255334;Municipal;
21258104;Municipal;4.4
21258147;Municipal;
21282013;Municipal;4.1
21282510;Municipal;
21081662;Municipal;4.7
21081921;Municipal;4.2
21081930;Municipal;
21081956;Municipal;
21083266;Municipal;
21083274;Municipal;4.5
21083452;Municipal;
21083479;Municipal;
21083770;Municipal;4.9
21083797;Municipal;
21083800;Municipal;4.3
21083835;Estadual;
21083851;Municipal;
21200548;Municipal;4.1
21251150;Municipal;
21271089;Municipal;4.7
21029415;Municipal;
21029474;Municipal;
21135053;Municipal;4.8
21135070;Municipal;4.4
21135096;Municipal;
21135126;Municipal;4.1
21135207;Municipal;
21135215;Municipal;
21135223;Municipal;
21135258;Municipal;
21135266;Municipal;
21135282;Municipal;3.9
21135290;Municipal;
21135339;Municipal;3.6
21135355;Municipal;
21135363;Municipal;
21135380;Municipal;
21196343;Municipal;
21196361;Municipal;
21196370;Municipal;
21198200;Municipal;4.4
21213534;Municipal;4.9
21213615;Municipal;4.9
21220670;Municipal;
21244898;Municipal;3.9
21287708;Municipal;6.2
21290334;Municipal;5.5
21349800;Municipal;5.1
21027455;Municipal;
21027463;Municipal;3.9
21027498;Municipal;3.7
21027510;Municipal;
21027528;Municipal;5.0
21027587;Municipal;5.1
21027633;Municipal;
21027668;Municipal;5.3
21027684;Municipal;5.9
21027706;Municipal;
21027722;Municipal;5.2
21027749;Municipal;4.6
21027781;Municipal;
21027790;Municipal;5.5
21027854;Municipal;
21027862;Municipal;3.4
21027870;Municipal;4.8
21027960;Municipal;5.2
21027978;Estadual;
21191273;Municipal;4.8
21192580;Municipal;4.3
21202710;Municipal;
