CO_MUNICIPIO;REDE;VL_OBSERVADO_2023
4303202;Pública;6.8
4303301;Estadual;6.0
4303301;Municipal;5.7
4303301;Pública;5.8
4303400;Estadual;6.9
4303400;Municipal;
4303400;Pública;6.9
4303509;Estadual;6.3
4303509;Municipal;5.8
4303509;Pública;6.0
4303558;Estadual;
4303558;Pública;
4303608;Estadual;6.3
4303608;Municipal;4.9
4303608;Pública;5.4
4303673;Estadual;
4303673;Municipal;6.3
4303673;Pública;6.3
4303707;Estadual;
4303707;Municipal;7.1
4303707;Pública;7.1
4303806;Estadual;7.8
4303806;Municipal;
4303806;Pública;7.9
4303905;Estadual;6.6
4303905;Municipal;6.9
4303905;Pública;6.9
4304002;Estadual;6.9
4304002;Municipal;5.9
4304002;Pública;6.4
4304101;Estadual;6.0
4304101;Municipal;5.7
4304101;Pública;5.8
4304200;Estadual;6.7
4304200;Municipal;5.4
4304200;Pública;6.0
4304309;Estadual;7.2
4304309;Municipal;7.2
4304309;Pública;7.2
4304358;Estadual;5.3
4304358;Municipal;5.3
4304358;Pública;5.2
4304408;Estadual;6.0
4304408;Municipal;5.6
4304408;Pública;5.8
4304507;Estadual;6.6
4304507;Municipal;6.0
4304507;Pública;6.2
4304606;Estadual;5.5
4304606;Municipal;5.4
4304606;Pública;5.4
4304614;Estadual;
4304614;Municipal;6.5
4304614;Pública;6.5
4304622;Estadual;
4304622;Municipal;7.1
4304622;Pública;7.1
4304630;Estadual;5.6
4304630;Municipal;5.2
4304630;Pública;5.3
4304655;Municipal;
4304655;Pública;
4304663;Estadual;4.7
4304663;Municipal;4.6
4304663;Pública;4.6
4304671;Estadual;
4304671;Municipal;6.6
4304671;Pública;6.6
4304689;Estadual;4.0
4304689;Municipal;5.7
4304689;Pública;5.6
4304697;Municipal;6.1
4304697;Pública;6.1
4304705;Estadual;6.6
4304705;Municipal;5.7
4304705;Pública;6.2
4304713;Estadual;5.4
4304713;Municipal;
4304713;Pública;5.5
4304804;Estadual;6.5
4304804;Municipal;7.3
4304804;Pública;7.0
4304853;Municipal;
4304903;Estadual;7.4
4304903;Municipal;7.0
4304903;Pública;7.1
4304952;Estadual;
4304952;Municipal;
4304952;Pública;
4305009;Estadual;8.1
4305009;Municipal;7.0
4305009;Pública;7.3
4305108;Estadual;5.9
4305108;Municipal;6.0
4305108;Pública;6.0
4305116;Estadual;7.4
4305116;Municipal;
4305116;Pública;7.4
4305124;Estadual;
4305124;Municipal;5.1
4305124;Pública;5.3
4305132;Estadual;
4305132;Municipal;
4305132;Pública;
4305157;Estadual;6.7
4305157;Municipal;
4305157;Pública;6.7
4305173;Estadual;5.2
4305173;Municipal;4.0
4305173;Pública;4.5
4305207;Estadual;6.8
4305207;Municipal;6.1
4305207;Pública;6.4
4305306;Estadual;
4305306;Municipal;
4305306;Pública;
4305355;Estadual;6.5
4305355;Municipal;6.0
4305355;Pública;6.1
4305371;Municipal;5.8
4305371;Pública;5.9
4305405;Estadual;6.9
4305405;Municipal;5.8
4305405;Pública;6.6
4305439;Estadual;6.2
4305439;Municipal;5.4
4305439;Pública;5.8
4305447;Estadual;6.6
4305447;Pública;6.5
4305454;Estadual;5.2
4305454;Municipal;4.7
4305454;Pública;4.8
4305504;Estadual;6.3
4305504;Municipal;4.9
4305504;Pública;5.5
4305587;Municipal;6.8
4305587;Pública;6.8
4305603;Estadual;7.4
4305603;Municipal;
4305603;Pública;7.3
4305702;Estadual;7.0
4305702;Municipal;5.8
4305702;Pública;6.2
4305801;Estadual;6.7
4305801;Municipal;6.2
4305801;Pública;6.4
4305835;Municipal;
4305835;Pública;
4305850;Municipal;6.3
4305850;Pública;6.3
4305871;Municipal;6.9
4305871;Pública;6.9
4305900;Estadual;6.6
4305900;Municipal;4.6
4305900;Pública;5.6
4305934;Municipal;6.7
4305934;Pública;6.7
4305959;Estadual;
4305959;Municipal;6.9
4305959;Pública;6.9
4305975;Municipal;6.0
4305975;Pública;6.0
4306007;Estadual;
4306007;Municipal;6.4
4306007;Pública;6.4
4306056;Estadual;4.8
4306056;Pública;5.1
4306072;Estadual;5.8
4306072;Municipal;6.3
4306072;Pública;6.0
4306106;Estadual;5.6
4306106;Municipal;5.5
4306106;Pública;5.6
4306130;Municipal;
4306130;Pública;
4306205;Estadual;
4306205;Municipal;6.1
4306205;Pública;6.1
4306304;Estadual;7.3
4306304;Pública;7.3
4306320;Municipal;6.6
4306320;Pública;6.6
4306353;Estadual;
4306353;Pública;
4306379;Estadual;
4306379;Municipal;
4306379;Pública;
4306403;Estadual;7.1
4306403;Municipal;6.7
4306403;Pública;6.8
4306429;Estadual;6.9
4306429;Municipal;4.6
4306429;Pública;5.8
4306452;Estadual;7.1
4306452;Municipal;7.3
4306452;Pública;7.3
4306502;Estadual;6.2
4306502;Municipal;4.8
4306502;Pública;5.1
4306551;Estadual;
4306551;Pública;
4306601;Estadual;6.1
4306601;Municipal;4.7
4306601;Pública;5.4
4306700;Estadual;
4306700;Municipal;5.6
4306700;Pública;6.0
4306734;Estadual;
4306734;Municipal;6.6
4306734;Pública;6.6
4306759;Estadual;
4306759;Municipal;
4306759;Pública;
4306767;Estadual;6.0
4306767;Municipal;5.3
4306767;Pública;5.4
4306809;Estadual;6.9
4306809;Municipal;6.6
4306809;Pública;6.7
4306908;Estadual;6.3
4306908;Municipal;5.5
4306908;Pública;6.0
4306924;Municipal;5.9
4306924;Pública;5.9
4306932;Estadual;6.3
4306932;Municipal;
4306932;Pública;6.2
4306957;Estadual;
4306957;Municipal;
4306957;Pública;
4306973;Estadual;6.8
4306973;Municipal;4.9
4306973;Pública;5.7
4307005;Estadual;6.6
4307005;Municipal;6.6
4307005;Pública;6.6
4307054;Estadual;
4307054;Municipal;
4307054;Pública;
4307104;Estadual;
4307104;Municipal;
4307104;Pública;4.6
4307203;Estadual;6.8
4307203;Municipal;
4307203;Pública;7.0
4307302;Estadual;
4307302;Municipal;
4307302;Pública;
4307401;Estadual;
4307401;Municipal;5.4
4307401;Pública;5.4
4307450;Municipal;6.8
4307450;Pública;6.8
4307500;Estadual;6.5
4307500;Municipal;6.0
4307500;Pública;6.4
4307559;Estadual;
4307559;Municipal;7.0
4307559;Pública;7.0
4307609;Estadual;
4307609;Municipal;6.4
4307609;Pública;6.4
4307708;Estadual;5.6
4307708;Municipal;6.1
4307708;Pública;6.0
4307807;Estadual;6.2
4307807;Municipal;6.2
4307807;Pública;6.2
4307815;Municipal;6.3
4307815;Pública;6.3
4307831;Estadual;5.9
4307831;Municipal;
4307831;Pública;6.3
4307864;Municipal;7.1
4307864;Pública;7.1
4307906;Estadual;6.9
4307906;Municipal;7.5
4307906;Pública;7.4
4308003;Estadual;7.4
4308003;Municipal;5.8
4308003;Pública;6.6
4308052;Estadual;
4308052;Municipal;6.2
4308052;Pública;6.0
4308078;Municipal;6.8
4308078;Pública;6.8
4308102;Estadual;6.8
4308102;Municipal;6.4
4308102;Pública;6.7
4308201;Estadual;6.8
4308201;Municipal;6.8
4308201;Pública;6.8
4308250;Municipal;6.4
4308250;Pública;6.4
4308300;Estadual;6.1
4308300;Municipal;6.5
4308300;Pública;6.2
4308409;Estadual;6.4
4308409;Municipal;4.8
4308409;Pública;5.9
4308433;Municipal;6.4
4308433;Pública;6.4
4308458;Estadual;7.2
4308458;Municipal;6.8
4308458;Pública;6.9
4308508;Estadual;7.1
4308508;Municipal;5.8
4308508;Pública;6.8
4308607;Estadual;7.4
4308607;Municipal;6.6
4308607;Pública;6.8
4308656;Estadual;6.1
4308656;Pública;6.4
4308706;Estadual;
4308706;Municipal;6.3
4308706;Pública;6.4
4308805;Estadual;5.9
4308805;Municipal;
4308805;Pública;5.8
4308854;Municipal;6.5
4308854;Pública;6.5
4308904;Estadual;6.5
4308904;Municipal;6.6
4308904;Pública;6.6
4309001;Estadual;6.5
4309001;Municipal;5.8
4309001;Pública;6.1
4309050;Estadual;
4309050;Municipal;6.6
4309050;Pública;6.6
4309100;Estadual;5.9
4309100;Municipal;6.3
4309100;Pública;6.2
4309126;Estadual;5.5
4309126;Municipal;
4309126;Pública;5.7
4309159;Estadual;5.2
4309159;Municipal;
4309159;Pública;5.4
4309209;Estadual;5.6
4309209;Municipal;5.6
4309209;Pública;5.6
4309258;Municipal;
4309258;Pública;
4309308;Estadual;5.4
4309308;Municipal;5.5
4309308;Pública;5.5
4309407;Estadual;6.7
4309407;Municipal;6.7
4309407;Pública;6.7
4309506;Estadual;6.3
4309506;Municipal;
4309506;Pública;6.4
4309555;Estadual;6.8
4309555;Municipal;7.2
4309555;Pública;7.1
4309571;Estadual;6.8
4309571;Pública;6.7
4309605;Estadual;
4309605;Municipal;7.3
4309605;Pública;7.3
4309654;Estadual;
4309654;Municipal;5.3
4309654;Pública;5.6
4309704;Estadual;5.1
4309704;Municipal;6.5
4309704;Pública;6.2
4309753;Estadual;
4309753;Pública;
4309803;Estadual;
4309803;Municipal;6.5
4309803;Pública;6.5
4309902;Estadual;
4309902;Municipal;7.1
4309902;Pública;7.1
4309951;Estadual;6.8
4309951;Municipal;
4309951;Pública;6.7
4310009;Estadual;6.8
4310009;Municipal;6.7
4310009;Pública;6.8
4310108;Estadual;6.0
4310108;Municipal;6.6
4310108;Pública;6.5
4310207;Estadual;6.2
4310207;Municipal;6.9
4310207;Pública;6.6
4310306;Estadual;
4310306;Municipal;6.8
4310306;Pública;6.9
4310330;Estadual;6.1
4310330;Municipal;5.5
4310330;Pública;5.6
4310363;Estadual;
4310363;Municipal;6.3
4310363;Pública;6.3
4310405;Estadual;5.8
4310405;Municipal;6.0
4310405;Pública;6.0
4310413;Municipal;5.6
4310413;Pública;5.6
4310439;Estadual;6.0
4310439;Municipal;6.1
4310439;Pública;6.1
4310462;Municipal;8.7
4310462;Pública;8.7
4310504;Estadual;6.9
4310504;Municipal;6.6
4310504;Pública;6.7
4310538;Municipal;5.5
4310538;Pública;5.5
4310553;Estadual;
4310553;Municipal;5.2
4310553;Pública;5.2
4310579;Municipal;6.7
4310579;Pública;6.7
4310603;Estadual;5.9
4310603;Municipal;4.9
4310603;Pública;5.4
4310652;Estadual;
4310652;Pública;
4310702;Estadual;7.7
4310702;Municipal;
4310702;Pública;7.8
4310751;Estadual;6.3
4310751;Municipal;
4310751;Pública;6.1
4310801;Estadual;
4310801;Municipal;6.8
4310801;Pública;6.8
4310850;Estadual;6.6
4310850;Municipal;6.4
4310850;Pública;6.5
4310876;Estadual;
4310876;Municipal;5.4
4310876;Pública;5.4
4310900;Estadual;6.7
4310900;Municipal;7.8
4310900;Pública;7.3
4311007;Estadual;6.3
4311007;Municipal;4.7
4311007;Pública;5.5
4311106;Estadual;7.2
4311106;Municipal;6.2
4311106;Pública;6.5
4311122;Estadual;5.9
4311122;Municipal;5.7
4311122;Pública;5.7
4311130;Estadual;
4311130;Municipal;6.8
4311130;Pública;6.8
4311155;Estadual;6.3
4311155;Pública;6.2
4311205;Estadual;5.4
4311205;Municipal;5.6
4311205;Pública;5.5
4311239;Estadual;
4311239;Municipal;
4311239;Pública;
4311254;Estadual;7.3
4311254;Municipal;
4311254;Pública;6.9
4311270;Estadual;
4311270;Municipal;6.6
4311270;Pública;6.6
4311304;Estadual;6.3
4311304;Municipal;5.9
4311304;Pública;6.2
4311403;Estadual;6.0
4311403;Municipal;6.4
4311403;Pública;6.3
4311429;Estadual;5.7
4311429;Pública;5.6
4311502;Estadual;7.1
4311502;Municipal;5.0
4311502;Pública;5.6
4311601;Estadual;6.3
4311601;Municipal;
4311601;Pública;6.3
4311627;Estadual;5.6
4311627;Municipal;6.2
4311627;Pública;6.1
4311643;Estadual;
4311643;Municipal;8.2
4311643;Pública;8.2
4311700;Estadual;6.8
4311700;Municipal;5.7
4311700;Pública;6.1
4311718;Estadual;6.0
4311718;Municipal;5.7
4311718;Pública;5.8
4311734;Municipal;6.7
4311734;Pública;6.7
4311759;Estadual;6.3
4311759;Municipal;5.5
4311759;Pública;6.1
4311775;Estadual;5.7
4311775;Municipal;
4311775;Pública;5.6
4311791;Estadual;
4311791;Pública;
4311809;Estadual;6.6
4311809;Municipal;6.0
4311809;Pública;6.2
4311908;Estadual;
4311908;Municipal;6.2
4311908;Pública;6.2
4311981;Estadual;
4311981;Municipal;6.8
4311981;Pública;6.9
4312005;Estadual;
4312005;Municipal;6.4
4312005;Pública;6.4
4312054;Municipal;6.5
4312054;Pública;6.6
4312104;Estadual;7.1
4312104;Municipal;
4312104;Pública;6.9
4312138;Estadual;
4312138;Municipal;5.2
4312138;Pública;5.1
4312153;Estadual;7.0
4312153;Municipal;7.1
4312153;Pública;7.1
4312179;Municipal;
4312179;Pública;
4312203;Estadual;7.2
4312203;Municipal;5.5
4312203;Pública;6.5
4312252;Estadual;4.6
4312252;Municipal;6.0
4312252;Pública;5.4
4312302;Estadual;5.6
4312302;Municipal;5.9
4312302;Pública;5.7
4312351;Municipal;8.1
4312351;Pública;8.1
4312377;Municipal;
4312377;Pública;
4312385;Estadual;
4312385;Pública;
4312401;Estadual;5.7
4312401;Municipal;5.8
4312401;Pública;5.8
4312427;Estadual;
4312427;Municipal;
4312427;Pública;
4312443;Estadual;7.3
4312443;Municipal;
4312443;Pública;7.3
4312450;Estadual;6.8
4312450;Municipal;6.5
4312450;Pública;6.6
4312476;Estadual;7.4
4312476;Municipal;6.6
4312476;Pública;7.0
4312500;Estadual;4.8
4312500;Municipal;5.7
4312500;Pública;5.5
4312609;Estadual;
4312609;Municipal;6.5
4312609;Pública;6.6
4312617;Estadual;4.8
4312617;Municipal;7.1
4312617;Pública;6.1
4312625;Estadual;
4312625;Pública;
4312658;Estadual;7.1
4312658;Municipal;6.4
4312658;Pública;6.6
4312674;Estadual;
4312674;Municipal;6.8
4312674;Pública;6.8
4312708;Estadual;6.3
4312708;Municipal;5.9
4312708;Pública;6.1
4312757;Estadual;7.2
4312757;Municipal;7.2
4312757;Pública;7.2
4312807;Estadual;
4312807;Municipal;5.8
4312807;Pública;5.8
4312906;Estadual;5.9
4312906;Municipal;6.6
4312906;Pública;6.4
4312955;Municipal;7.7
4312955;Pública;7.7
4313003;Estadual;
4313003;Municipal;7.4
4313003;Pública;7.4
4313011;Estadual;
4313011;Municipal;7.1
4313011;Pública;7.1
4313037;Estadual;
4313037;Municipal;6.5
4313037;Pública;6.6
4313060;Estadual;6.4
4313060;Municipal;6.2
4313060;Pública;6.2
4313086;Estadual;6.9
4313086;Pública;6.9
4313102;Estadual;7.3
4313102;Municipal;5.7
4313102;Pública;6.6
4313201;Estadual;6.1
4313201;Municipal;6.5
4313201;Pública;6.3
4313300;Estadual;6.4
4313300;Municipal;6.6
4313300;Pública;6.5
4313334;Estadual;
4313334;Municipal;5.9
4313334;Pública;5.9
4313359;Estadual;
4313359;Pública;
4313375;Estadual;
4313375;Municipal;6.1
4313375;Pública;6.1
4313409;Estadual;6.1
4313409;Municipal;6.1
4313409;Pública;6.1
4313425;Estadual;6.7
4313425;Pública;6.5
4313441;Estadual;6.1
4313441;Municipal;6.7
4313441;Pública;6.4
4313466;Estadual;7.2
4313466;Pública;7.2
4313490;Estadual;6.5
4313490;Pública;6.5
4313508;Estadual;6.1
4313508;Municipal;5.5
4313508;Pública;5.8
4313607;Estadual;
4313607;Municipal;6.0
4313607;Pública;6.0
4313656;Estadual;5.9
4313656;Municipal;
4313656;Pública;5.3
4313706;Estadual;6.2
4313706;Municipal;5.5
4313706;Pública;6.0
4313805;Estadual;7.2
4313805;Pública;7.3
4313904;Estadual;6.9
4313904;Municipal;6.4
4313904;Pública;6.6
4313953;Estadual;7.1
4313953;Municipal;5.5
4313953;Pública;5.8
4314001;Estadual;7.0
4314001;Municipal;6.5
4314001;Pública;6.7
4314027;Estadual;7.2
4314027;Municipal;5.3
4314027;Pública;6.1
4314035;Municipal;6.6
4314035;Pública;6.6
4314050;Estadual;6.7
4314050;Municipal;5.7
4314050;Pública;5.8
4314068;Estadual;
4314068;Pública;
4314076;Estadual;6.7
4314076;Municipal;
4314076;Pública;6.6
4314100;Estadual;5.4
4314100;Municipal;5.7
4314100;Pública;5.6
4314134;Estadual;
4314134;Municipal;5.9
4314134;Pública;5.9
4314159;Estadual;6.7
4314159;Municipal;5.9
4314159;Pública;6.1
4314175;Municipal;5.6
4314175;Pública;5.6
4314209;Estadual;5.6
4314209;Municipal;4.6
4314209;Pública;4.9
4314308;Estadual;7.4
4314308;Municipal;6.1
4314308;Pública;6.4
4314407;Estadual;4.6
4314407;Municipal;4.9
4314407;Pública;4.8
4314423;Estadual;6.6
4314423;Municipal;7.1
4314423;Pública;7.0
4314456;Estadual;
4314456;Municipal;6.6
4314456;Pública;6.6
4314464;Estadual;
4314464;Municipal;6.3
4314464;Pública;6.4
4314472;Estadual;5.2
4314472;Municipal;6.9
4314472;Pública;6.0
4314498;Estadual;6.7
4314498;Municipal;6.6
4314498;Pública;6.6
4314506;Estadual;5.7
4314506;Municipal;4.6
4314506;Pública;4.9
4314548;Estadual;6.9
4314548;Pública;7.1
4314555;Estadual;6.6
4314555;Pública;6.7
4314605;Estadual;6.1
4314605;Municipal;
4314605;Pública;5.9
4314704;Estadual;7.0
4314704;Municipal;6.6
4314704;Pública;6.8
4314753;Estadual;
4314753;Municipal;7.1
4314753;Pública;7.1
4314779;Municipal;5.7
4314779;Pública;5.5
4314787;Estadual;
4314787;Pública;
4314803;Estadual;5.1
4314803;Municipal;6.0
4314803;Pública;5.9
4314902;Federal;6.8
4314902;Estadual;5.0
4314902;Municipal;4.7
4314902;Pública;4.9
4315008;Estadual;6.5
4315008;Pública;6.5
4315057;Estadual;
4315057;Municipal;7.2
4315057;Pública;7.2
4315073;Estadual;
4315073;Pública;
4315107;Estadual;7.7
4315107;Pública;7.7
4315131;Estadual;
4315131;Pública;
4315149;Pública;
4315156;Estadual;
4315156;Municipal;6.3
4315156;Pública;6.3
4315172;Municipal;6.4
4315172;Pública;6.4
4315206;Estadual;
4315206;Municipal;7.1
4315206;Pública;7.1
4315305;Estadual;5.9
4315305;Municipal;6.4
4315305;Pública;6.0
4315313;Estadual;
4315313;Municipal;
4315313;Pública;
4315321;Estadual;5.0
4315321;Pública;5.4
4315354;Estadual;7.0
4315354;Municipal;7.1
4315354;Pública;7.1
4315404;Estadual;5.9
4315404;Municipal;5.4
4315404;Pública;5.9
4315453;Estadual;
4315453;Municipal;7.5
4315453;Pública;7.5
4315503;Estadual;6.5
4315503;Municipal;5.1
4315503;Pública;5.8
4315552;Estadual;
4315552;Municipal;
4315552;Pública;
4315602;Estadual;4.8
4315602;Municipal;5.3
4315602;Pública;5.2
4315701;Estadual;6.0
4315701;Municipal;
4315701;Pública;6.0
4315750;Estadual;6.7
4315750;Municipal;6.2
4315750;Pública;6.5
4315800;Estadual;
4315800;Municipal;
4315800;Pública;
4315909;Estadual;7.1
4315909;Municipal;6.0
4315909;Pública;6.6
4315958;Estadual;
4315958;Pública;
4316006;Estadual;7.1
4316006;Municipal;6.4
4316006;Pública;6.6
4316105;Estadual;7.1
4316105;Pública;7.1
4316204;Estadual;6.9
4316204;Municipal;6.6
4316204;Pública;6.8
4316303;Estadual;
4316303;Municipal;
4316303;Pública;
4316402;Estadual;5.6
4316402;Municipal;5.7
4316402;Pública;5.7
4316428;Estadual;
4316428;Municipal;
4316428;Pública;6.7
4316436;Estadual;7.4
4316436;Municipal;5.3
4316436;Pública;6.3
4316451;Estadual;6.4
4316451;Municipal;5.2
4316451;Pública;5.9
4316477;Estadual;6.7
4316477;Municipal;
4316477;Pública;6.7
4316501;Estadual;
4316501;Municipal;7.8
4316501;Pública;7.8
4316600;Estadual;7.6
4316600;Municipal;6.7
4316600;Pública;7.0
4316709;Estadual;6.6
4316709;Municipal;6.5
4316709;Pública;6.5
4316733;Municipal;6.6
4316733;Pública;6.6
4316758;Estadual;6.9
4316758;Pública;6.9
4316808;Estadual;6.8
4316808;Municipal;6.1
4316808;Pública;6.4
4316907;Estadual;5.6
4316907;Municipal;5.8
4316907;Pública;5.8
4316956;Estadual;
4316956;Municipal;6.6
4316956;Pública;6.6
4316972;Municipal;
4316972;Pública;
4317004;Estadual;5.6
4317004;Municipal;4.6
4317004;Pública;5.0
4317103;Estadual;5.5
4317103;Municipal;4.8
4317103;Pública;5.3
4317202;Estadual;6.1
4317202;Municipal;6.7
4317202;Pública;6.5
4317251;Estadual;
4317251;Pública;
4317301;Estadual;6.3
4317301;Municipal;5.0
4317301;Pública;5.5
4317400;Estadual;6.3
4317400;Municipal;6.1
4317400;Pública;6.2
4317509;Estadual;6.0
4317509;Municipal;5.6
4317509;Pública;5.8
4317558;Estadual;
4317558;Municipal;6.6
4317558;Pública;6.6
4317608;Estadual;6.2
4317608;Municipal;6.8
4317608;Pública;6.6
4317707;Estadual;6.8
4317707;Municipal;5.6
4317707;Pública;5.9
4317756;Municipal;
4317756;Pública;
4317806;Estadual;7.1
4317806;Municipal;6.1
4317806;Pública;6.6
4317905;Estadual;6.8
4317905;Municipal;6.2
4317905;Pública;6.4
4317954;Estadual;
4317954;Municipal;
4317954;Pública;
4318002;Estadual;5.9
4318002;Municipal;6.2
4318002;Pública;6.1
4318051;Estadual;6.8
4318051;Pública;6.7
4318101;Estadual;6.3
4318101;Municipal;5.6
4318101;Pública;5.8
4318200;Estadual;5.3
4318200;Municipal;5.1
4318200;Pública;5.2
4318309;Estadual;6.0
4318309;Municipal;5.2
4318309;Pública;5.5
4318408;Estadual;5.6
4318408;Municipal;5.3
4318408;Pública;5.5
4318424;Estadual;6.4
4318424;Municipal;7.1
4318424;Pública;6.9
4318432;Estadual;6.0
4318432;Pública;6.0
4318440;Estadual;
4318440;Municipal;7.3
4318440;Pública;7.3
4318457;Estadual;
4318457;Municipal;6.4
4318457;Pública;6.4
4318465;Estadual;6.2
4318465;Pública;6.2
4318481;Municipal;7.0
4318481;Pública;7.0
4318507;Estadual;5.8
4318507;Municipal;5.2
4318507;Pública;5.4
4318606;Estadual;7.3
4318606;Municipal;6.4
4318606;Pública;6.8
4318614;Municipal;7.2
4318614;Pública;7.2
4318622;Municipal;5.5
4318622;Pública;5.5
4318705;Estadual;5.4
4318705;Municipal;5.5
4318705;Pública;5.5
4318804;Estadual;5.7
4318804;Municipal;5.8
4318804;Pública;5.8
4318903;Estadual;6.8
4318903;Municipal;5.6
4318903;Pública;6.3
4319000;Estadual;6.9
4319000;Municipal;6.1
4319000;Pública;6.4
4319109;Estadual;
4319109;Municipal;6.3
4319109;Pública;6.3
4319125;Estadual;5.7
4319125;Municipal;
4319125;Pública;5.9
4319158;Estadual;6.4
4319158;Municipal;6.0
4319158;Pública;6.3
4319208;Estadual;6.9
4319208;Municipal;
4319208;Pública;6.2
4319307;Estadual;
4319307;Municipal;6.9
4319307;Pública;6.9
4319356;Estadual;
4319356;Municipal;7.1
4319356;Pública;7.1
4319364;Estadual;
4319364;Municipal;
4319364;Pública;
4319372;Estadual;7.0
4319372;Pública;7.0
4319406;Estadual;6.9
4319406;Municipal;6.3
4319406;Pública;6.5
4319505;Estadual;6.4
4319505;Municipal;4.7
4319505;Pública;6.0
4319604;Estadual;5.8
4319604;Municipal;6.2
4319604;Pública;6.1
4319703;Estadual;
4319703;Municipal;7.2
4319703;Pública;7.2
4319711;Estadual;6.8
4319711;Pública;6.7
4319737;Estadual;
4319737;Municipal;5.3
4319737;Pública;5.5
4319752;Estadual;7.7
4319752;Municipal;6.8
4319752;Pública;7.2
4319802;Estadual;6.3
4319802;Municipal;6.0
4319802;Pública;6.1
4319901;Estadual;6.8
4319901;Municipal;6.3
4319901;Pública;6.4
4320008;Estadual;5.7
4320008;Municipal;5.8
4320008;Pública;5.8
4320107;Estadual;6.4
4320107;Municipal;6.2
4320107;Pública;6.3
4320206;Estadual;6.9
4320206;Municipal;5.7
4320206;Pública;6.6
4320230;Estadual;
4320230;Municipal;6.4
4320230;Pública;6.4
4320263;Estadual;6.7
4320263;Pública;6.5
4320305;Estadual;6.3
4320305;Pública;6.4
4320321;Estadual;
4320321;Pública;
4320354;Estadual;
4320354;Municipal;
4320354;Pública;
4320404;Estadual;6.5
4320404;Municipal;6.5
4320404;Pública;6.5
4320453;Municipal;
4320453;Pública;
4320503;Estadual;6.4
4320503;Municipal;6.2
4320503;Pública;6.3
4320552;Estadual;
4320552;Municipal;5.9
4320552;Pública;5.9
4320578;Estadual;
4320578;Municipal;
4320578;Pública;
4320602;Estadual;8.2
4320602;Municipal;
4320602;Pública;8.2
4320651;Estadual;
4320651;Municipal;
4320651;Pública;
4320677;Estadual;
4320677;Municipal;6.1
4320677;Pública;6.1
4320701;Estadual;6.7
4320701;Municipal;6.2
4320701;Pública;6.4
4320800;Estadual;6.3
4320800;Municipal;6.1
4320800;Pública;6.3
4320859;Estadual;7.1
4320859;Pública;7.2
4320909;Estadual;7.0
4320909;Municipal;6.6
4320909;Pública;6.7
4321006;Estadual;7.5
4321006;Municipal;6.4
4321006;Pública;7.0
4321105;Estadual;5.5
4321105;Municipal;6.0
4321105;Pública;5.8
4321204;Estadual;5.8
4321204;Municipal;6.1
4321204;Pública;6.0
4321303;Estadual;6.2
4321303;Municipal;5.7
4321303;Pública;6.0
4321329;Estadual;7.6
4321329;Municipal;6.4
4321329;Pública;7.0
4321352;Estadual;5.6
4321352;Municipal;5.0
4321352;Pública;5.3
4321402;Estadual;5.9
4321402;Municipal;6.1
4321402;Pública;6.0
4321436;Estadual;6.2
4321436;Municipal;5.6
4321436;Pública;5.8
4321451;Estadual;7.0
4321451;Municipal;6.5
4321451;Pública;6.6
4321469;Municipal;7.3
4321469;Pública;7.3
4321477;Estadual;6.4
4321477;Municipal;
4321477;Pública;6.4
4321493;Estadual;
4321493;Municipal;
4321493;Pública;
4321501;Estadual;6.7
4321501;Municipal;6.1
4321501;Pública;6.4
4321600;Estadual;6.5
4321600;Municipal;5.4
4321600;Pública;5.6
4321626;Municipal;7.3
4321626;Pública;7.3
4321634;Estadual;
4321634;Municipal;7.4
4321634;Pública;7.4
4321667;Estadual;6.1
4321667;Municipal;6.5
4321667;Pública;6.3
4321709;Estadual;
4321709;Municipal;6.3
4321709;Pública;6.3
4321808;Estadual;6.3
4321808;Municipal;6.6
4321808;Pública;6.5
4321832;Estadual;6.0
4321832;Municipal;
4321832;Pública;6.2
4321857;Estadual;6.9
4321857;Municipal;6.6
4321857;Pública;6.7
4321907;Estadual;6.7
4321907;Municipal;6.4
4321907;Pública;6.5
4321956;Estadual;5.6
4321956;Municipal;6.0
4321956;Pública;5.9
4322004;Estadual;6.0
4322004;Municipal;6.4
4322004;Pública;6.3
4322103;Estadual;7.0
4322103;Municipal;4.9
4322103;Pública;6.5
4322152;Estadual;6.7
4322152;Municipal;
4322152;Pública;
4322186;Municipal;7.0
4322186;Pública;7.0
4322202;Estadual;5.9
4322202;Municipal;6.0
4322202;Pública;6.0
4322251;Municipal;7.3
4322251;Pública;7.3
4322301;Estadual;
4322301;Municipal;6.3
4322301;Pública;6.3
4322327;Municipal;6.3
4322327;Pública;6.3
4322343;Estadual;7.7
4322343;Municipal;
4322343;Pública;7.7
4322350;Estadual;6.8
4322350;Pública;6.8
4322376;Estadual;7.2
4322376;Municipal;
4322376;Pública;7.3
4322400;Estadual;5.3
4322400;Municipal;5.4
4322400;Pública;5.3
4322509;Estadual;6.4
4322509;Municipal;5.5
4322509;Pública;5.9
4322525;Estadual;
4322525;Municipal;6.1
4322525;Pública;6.1
4322533;Estadual;6.9
4322533;Municipal;5.3
4322533;Pública;6.2
4322541;Estadual;6.4
4322541;Municipal;5.9
4322541;Pública;6.0
4322558;Municipal;6.8
4322558;Pública;6.8
4322608;Estadual;6.7
4322608;Municipal;6.5
4322608;Pública;6.6
4322707;Estadual;7.2
4322707;Municipal;6.1
4322707;Pública;6.4
4322806;Estadual;
4322806;Municipal;6.6
